id,question,expected,predicted,confidence,yes_prob,no_prob,is_uncertain,correct
2886,"Consider the following premises: For all x, if x were a scientist, then x is sad. There is at least one x for which if x drinks water, then x is a scientist. Can we infer the following from them? Answer yes or no: For all x, the fact that x drinks water does not imply that x is sad.",no,no,0.9999999999821676,1.7832472907828393e-11,0.9999999999821676,False,True
4382,"Consider the following premises: For all u_4, if u_4 climbs a mountain, then u_4 is running. For all u_4, u_4 will climb a mountain or u_4 is rich. For all u_4, if u_4 were rich, then u_4 is running. Can we infer the following from them? Answer yes or no: For all u_4, u_4 will go running.",yes,yes,1.0,1.0,0.0,False,True
1303,"Consider the following premises: There is at least one y for which the claim that y is sad and the claim that y will drive a car cannot both be true. Can we infer the following from them? Answer yes or no: For all y, neither y is not sad nor y will not drive a car.",no,no,1.0,0.0,1.0,False,True
1328,Consider the following premises: There is at least one u for which the claim that u will play a game and the claim that u will make tea cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one u for which u will not play a game or u will not make tea.,yes,yes,0.9999999999996734,0.9999999999996734,3.2661313427863805e-13,False,True
1209,Consider the following premises: Richard is not a cashier. Richard is a cashier or Linda is listening to a song. Can we infer the following from them? Answer yes or no: David is cooking.,no,no,1.0,0.0,1.0,False,True
4153,"Consider the following premises: For all x, if x were a politician, then x is a cashier. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a politician nor x is a cashier.",no,no,0.9968273165559134,0.0031726834440865743,0.9968273165559134,False,True
4907,"Consider the following premises: For all x, if x goes running, then x is a poet. For all x, x is not a poet. Can we infer the following from them? Answer yes or no: There is at least one x for which x will go running.",no,no,1.0,0.0,1.0,False,True
1296,"Consider the following premises: Elisabeth is driving a car, or it is cloudy and Jessica is poor. Can we infer the following from them? Answer yes or no: Patricia is not running.",no,no,1.0,0.0,1.0,False,True
4087,"Consider the following premises: For all x, x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not read a book.",no,no,1.0,0.0,1.0,False,True
4402,"Consider the following premises: For all x_4, if x_4 were a janitor, then x_4 is climbing a mountain. For all x_4, x_4 is a cashier or x_4 is a janitor. For all x_4, if x_4 were a cashier, then x_4 is climbing a mountain. Can we infer the following from them? Answer yes or no: For all x_4, x_4 is an office clerk.",no,no,1.0,0.0,1.0,False,True
3996,"Consider the following premises: For all w_4, if w_4 were a mechanic, then w_4 is a doctor and if w_4 were a doctor, then w_4 is a mechanic. Can we infer the following from them? Answer yes or no: For all w_4, w_4 is an electrician.",no,no,1.0,0.0,1.0,False,True
3952,"Consider the following premises: For all y_1, if y_1 works, then y_1 is driving a car and if y_1 drives a car, then y_1 is working. Can we infer the following from them? Answer yes or no: For all y_1, y_1 will work if and only if y_1 will drive a car.",yes,yes,1.0,1.0,0.0,False,True
2236,"Consider the following premises: For all v, v is a cashier or v will play squash. There is at least one v for which v is not a cashier. Can we infer the following from them? Answer yes or no: For all v, v will not play squash.",no,no,1.0,0.0,1.0,False,True
1359,Consider the following premises: There is at least one v for which the claim that v will go running and the claim that v is poor cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one v for which v will read a book.,no,no,1.0,0.0,1.0,False,True
3737,"Consider the following premises: For all x, x is a janitor, and x is a writer and x will sleep. Can we infer the following from them? Answer yes or no: For all x, x is a janitor and x is a writer, and x will sleep.",yes,yes,0.9890130563371703,0.9890130563371703,0.010986943662829662,False,True
4906,"Consider the following premises: For all u, u will take a plane. For all u, if u listens to a song, then u is not taking a plane. Can we infer the following from them? Answer yes or no: There is at least one u for which u will listen to a song.",no,no,1.0,0.0,1.0,False,True
2175,"Consider the following premises: For all z, if z drives a car, then z is listening to a song. There is at least one z for which if z were rich, then z is listening to a song. For all z, z will drive a car or z is rich. Can we infer the following from them? Answer yes or no: For all z, z will not listen to a song.",no,no,1.0,0.0,1.0,False,True
5002,"Consider the following premises: For all x, x is a doctor or x is a poet. For all x, x is not a doctor or x will play a game. Can we infer the following from them? Answer yes or no: For all x, x is a poet or x will play a game.",yes,yes,0.9999999999915765,0.9999999999915765,8.423463754397692e-12,False,True
1475,"Consider the following premises: For all x, x will read a book or x is a mechanic. There is at least one x for which x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a mechanic.",no,no,1.0,0.0,1.0,False,True
3861,"Consider the following premises: For all w_1, if w_1 sleeps, then w_1 is drinking water. For all w_1, if w_1 drinks water, then w_1 is sleeping. Can we infer the following from them? Answer yes or no: There is at least one w_1 for which it is not true that w_1 will drink water if and only if w_1 will sleep.",no,no,1.0,0.0,1.0,False,True
2390,"Consider the following premises: For all u, if u were a bartender, then u is running. There is no u for which u is a bartender. Can we infer the following from them? Answer yes or no: There is no u for which u will go running.",no,no,1.0,0.0,1.0,False,True
1018,Consider the following premises: Sarah is happy. It is overcast. Can we infer the following from them? Answer yes or no: Barbara is not making tea.,no,no,1.0,0.0,1.0,False,True
5145,"Consider the following premises: For all u, if u were sad, then u is excited. For all u, if u were excited, then u is a musician. Can we infer the following from them? Answer yes or no: There is at least one u for which the fact that u were sad does not imply that u is a musician.",no,no,1.0,0.0,1.0,False,True
4473,"Consider the following premises: For all x, x is not an artist. For all x, x is an artist or x will take a plane. Can we infer the following from them? Answer yes or no: For all x, x will take a plane.",yes,yes,1.0,1.0,0.0,False,True
2250,"Consider the following premises: For all z, z will not drive a car. There is at least one z for which z will drive a car or z will climb a mountain. Can we infer the following from them? Answer yes or no: For all z, z will not climb a mountain.",no,no,0.999998629043345,1.3709566550544279e-06,0.999998629043345,False,True
4775,"Consider the following premises: For all u_1, u_1 will drink water. Can we infer the following from them? Answer yes or no: Richard is not drinking water.",no,no,1.0,0.0,1.0,False,True
3973,"Consider the following premises: For all x, x will play tennis if and only if x will drive a car. Can we infer the following from them? Answer yes or no: For all x, if x plays tennis, then x is driving a car and if x drives a car, then x is playing tennis.",yes,yes,1.0,1.0,0.0,False,True
3494,"Consider the following premises: For all v, if v were a police officer, then v is listening to a song. William is listening to a song. Can we infer the following from them? Answer yes or no: William is a police officer.",no,no,1.0,0.0,1.0,False,True
4157,"Consider the following premises: For all x, if x were a writer, then x is an astronaut. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is not a writer nor x is an astronaut.",no,no,0.99142251582179,0.008577484178209957,0.99142251582179,False,True
1503,"Consider the following premises: There is at least one v for which v is bored, and v is an office clerk and v is a sailor. Can we infer the following from them? Answer yes or no: For all v, the claim that v is bored and v is an office clerk, and the claim that v is a sailor cannot both be true.",no,no,0.999999999989184,1.0815941557168708e-11,0.999999999989184,False,True
3937,"Consider the following premises: For all x_4, if x_4 were an office clerk, then x_4 is making tea and if x_4 makes tea, then x_4 is an office clerk. Can we infer the following from them? Answer yes or no: There is at least one x_4 for which it is not true that x_4 is an office clerk if and only if x_4 will make tea.",no,no,1.0,0.0,1.0,False,True
3585,"Consider the following premises: For all x, x will read a book. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will read a book nor x will make tea.",no,no,1.0,0.0,1.0,False,True
3323,Consider the following premises: Jessica is not making tea or Michael is a janitor. Jessica is making tea or it is sunny. Can we infer the following from them? Answer yes or no: It is sunny.,no,no,0.999999694097641,3.0590235908148916e-07,0.999999694097641,False,True
1282,"Consider the following premises: Richard is writing a letter, or Michael is climbing a mountain and it is cloudy. Can we infer the following from them? Answer yes or no: James is not playing squash.",no,no,1.0,0.0,1.0,False,True
3776,"Consider the following premises: For all x, x is a lawyer if and only if x will play a game. Can we infer the following from them? Answer yes or no: There is at least one x for which the fact that x were a lawyer does not imply that x is playing a game.",no,no,1.0,0.0,1.0,False,True
3176,"Consider the following premises: Patricia is sleeping. If Linda listens to a song, then Patricia is not sleeping. Can we infer the following from them? Answer yes or no: Linda is listening to a song.",no,no,1.0,0.0,1.0,False,True
2813,"Consider the following premises: There is at least one y_1 for which y_1 is sad and y_1 will go running. Can we infer the following from them? Answer yes or no: For all y_1, y_1 is not sad.",no,no,1.0,0.0,1.0,False,True
4697,"Consider the following premises: For all y, y is a musician or y is a musician. Can we infer the following from them? Answer yes or no: For all y, y is a musician.",yes,no,0.9999999999997118,2.882350793443557e-13,0.9999999999997118,False,False
2730,"Consider the following premises: There is at least one x for which x will not drive a car or x will listen to a song. For all x, x will drive a car or x is fast. Can we infer the following from them? Answer yes or no: For all x, neither x is fast nor x will listen to a song.",no,no,1.0,0.0,1.0,False,True
1372,Consider the following premises: There is at least one y_1 for which the claim that y_1 is a scientist and the claim that y_1 is a janitor cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one y_1 for which y_1 will not read a book.,no,no,1.0,0.0,1.0,False,True
3426,"Consider the following premises: If it snows, then Thomas is climbing a mountain. If Charles were happy, then it is snowing. Can we infer the following from them? Answer yes or no: If Charles were happy, then Thomas is climbing a mountain.",yes,yes,1.0,1.0,0.0,False,True
5124,"Consider the following premises: For all z_2, z_2 is curious and z_2 is an electrician. Can we infer the following from them? Answer yes or no: For all z_2, z_2 will write a letter.",no,no,1.0,0.0,1.0,False,True
3053,"Consider the following premises: For all v, if v takes a plane, then v is a musician. There is at least one v for which v is a musician. Can we infer the following from them? Answer yes or no: There is at least one v for which v will take a plane.",no,no,1.0,0.0,1.0,False,True
4062,"Consider the following premises: For all v_4, v_4 will climb a mountain or v_4 is fast. Can we infer the following from them? Answer yes or no: For all v_4, v_4 is a doctor.",no,no,1.0,0.0,1.0,False,True
1236,"Consider the following premises: Jessica is reading a book, or it is cold and it is snowing. Can we infer the following from them? Answer yes or no: The claim that Jessica is reading a book or it is cold and the claim that Jessica is reading a book or it is snowing cannot both be true.",no,no,0.9999999999981204,1.8795288165355504e-12,0.9999999999981204,False,True
2842,Consider the following premises: There is at least one x for which x will listen to a song and x will sleep. Can we infer the following from them? Answer yes or no: There is at least one x for which x will sleep.,yes,yes,1.0,1.0,0.0,False,True
4824,"Consider the following premises: For all u, u will write a letter. Can we infer the following from them? Answer yes or no: William is not excited.",no,no,1.0,0.0,1.0,False,True
4527,"Consider the following premises: For all x, x will take a plane, or x is curious and x is a cashier. Can we infer the following from them? Answer yes or no: For all x, both x will take a plane or x is curious and x will take a plane or x is a cashier are true.",yes,yes,0.9999994956527948,0.9999994956527948,5.043472052266442e-07,False,True
3872,"Consider the following premises: For all z_3, if z_3 takes a plane, then z_3 is working. For all z_3, if z_3 works, then z_3 is taking a plane. Can we infer the following from them? Answer yes or no: There is at least one z_3 for which it is not true that z_3 will take a plane if and only if z_3 will work.",no,no,1.0,0.0,1.0,False,True
4892,"Consider the following premises: For all z_1, if z_1 sleeps, then z_1 is an electrician. For all z_1, z_1 will sleep. Can we infer the following from them? Answer yes or no: For all z_1, z_1 will not go running.",no,no,1.0,0.0,1.0,False,True
2397,"Consider the following premises: There is no w_2 for which w_2 is bored. For all w_2, if w_2 were bored, then w_2 is a sailor. Can we infer the following from them? Answer yes or no: There is no w_2 for which w_2 is a sailor.",no,no,1.0,0.0,1.0,False,True
2024,Consider the following premises: There is at least one y_4 for which y_4 is not excited or y_4 is a cashier. Can we infer the following from them? Answer yes or no: There is at least one y_4 for which y_4 is not fast.,no,no,1.0,0.0,1.0,False,True
4922,"Consider the following premises: For all x, x will drive a car. For all x, if x sleeps, then x is not driving a car. Can we infer the following from them? Answer yes or no: There is at least one x for which x will sleep.",no,no,1.0,0.0,1.0,False,True
1281,"Consider the following premises: Joseph is playing tennis, and either it is cloudy or John is a writer. Can we infer the following from them? Answer yes or no: Patricia is playing squash.",no,no,1.0,0.0,1.0,False,True
3393,Consider the following premises: Thomas is a writer and Jennifer is playing a game. Can we infer the following from them? Answer yes or no: Karen is not fast.,no,no,1.0,0.0,1.0,False,True
3662,"Consider the following premises: For all y_4, y_4 is happy. For all y_4, y_4 is happy or y_4 is a scientist. Can we infer the following from them? Answer yes or no: For all y_4, y_4 is a scientist.",no,no,1.0,0.0,1.0,False,True
4399,"Consider the following premises: For all x_1, x_1 is rich or x_1 will read a book. For all x_1, if x_1 were rich, then x_1 is playing squash. For all x_1, if x_1 reads a book, then x_1 is playing squash. Can we infer the following from them? Answer yes or no: For all x_1, x_1 will play squash.",yes,yes,1.0,1.0,0.0,False,True
2818,"Consider the following premises: There is at least one x for which x is an electrician and x will make tea. Can we infer the following from them? Answer yes or no: For all x, x is not an electrician.",no,no,1.0,0.0,1.0,False,True
4440,"Consider the following premises: For all z, z will work or z will go running. For all z, z will not work. Can we infer the following from them? Answer yes or no: There is at least one z for which z will not go running.",no,no,0.9999999998308102,1.6918979223288786e-10,0.9999999998308102,False,True
4177,"Consider the following premises: For all y, y will not climb a mountain or y will play tennis. Can we infer the following from them? Answer yes or no: For all y, if y climbs a mountain, then y is playing tennis.",yes,yes,1.0,1.0,0.0,False,True
1036,Consider the following premises: Susan is not a soldier. The claim that Susan is a soldier and the claim that Karen is listening to a song cannot both be true. Can we infer the following from them? Answer yes or no: Karen is listening to a song.,no,no,0.9626731089077047,0.03732689109229524,0.9626731089077047,False,True
2678,"Consider the following premises: There is at least one z for which z will go running. For all z, if z climbs a mountain, then z is not running. Can we infer the following from them? Answer yes or no: There is at least one z for which z will not climb a mountain.",yes,yes,1.0,1.0,0.0,False,True
2898,"Consider the following premises: There is at least one x for which if x listens to a song, then x is bored. For all x, if x were bored, then x is reading a book. Can we infer the following from them? Answer yes or no: For all x, the fact that x listens to a song does not imply that x is reading a book.",no,no,0.9999785550602307,2.1444939769331175e-05,0.9999785550602307,False,True
1887,"Consider the following premises: There is at least one x for which x is a mechanic. Can we infer the following from them? Answer yes or no: For all x, x is not a mechanic.",no,no,1.0,0.0,1.0,False,True
2773,"Consider the following premises: There is at least one x for which x is an office clerk or x will play a game. For all x, x is not an office clerk or x is a cashier. Can we infer the following from them? Answer yes or no: There is at least one x for which x will play a game or x is a cashier.",yes,yes,1.0,1.0,0.0,False,True
4873,"Consider the following premises: For all w, if w were a writer, then w is listening to a song. For all w, w is a writer. Can we infer the following from them? Answer yes or no: For all w, w will listen to a song.",yes,yes,0.9999999992417439,0.9999999992417439,7.582561890242138e-10,False,True
1192,Consider the following premises: Charles is not a scientist. Charles is a scientist or it is overcast. Can we infer the following from them? Answer yes or no: It is overcast.,yes,yes,0.9999999999969011,0.9999999999969011,3.098819138712223e-12,False,True
1225,Consider the following premises: It is late or Jennifer is making tea. It is not late. Can we infer the following from them? Answer yes or no: Jennifer is not working.,no,no,1.0,0.0,1.0,False,True
1636,"Consider the following premises: For all x, x will play tennis if and only if x is a janitor. There is at least one x for which x is not a janitor. Can we infer the following from them? Answer yes or no: There is at least one x for which x will not drive a car.",no,no,1.0,0.0,1.0,False,True
3181,"Consider the following premises: It is raining. If William were a poet, then it is not raining. Can we infer the following from them? Answer yes or no: William is a poet.",no,no,1.0,0.0,1.0,False,True
5103,"Consider the following premises: For all x, x is a politician and x is a taxi driver. Can we infer the following from them? Answer yes or no: For all x, x is an artist.",no,no,1.0,0.0,1.0,False,True
4298,"Consider the following premises: For all x, x is an artist. For all x, x will cook. Can we infer the following from them? Answer yes or no: For all x, x is not excited.",no,no,1.0,0.0,1.0,False,True
4407,"Consider the following premises: For all x_4, if x_4 drives a car, then x_4 is taking a plane. For all x_4, x_4 will drive a car or x_4 is poor. For all x_4, if x_4 were poor, then x_4 is taking a plane. Can we infer the following from them? Answer yes or no: For all x_4, x_4 will write a letter.",no,no,1.0,0.0,1.0,False,True
3779,"Consider the following premises: For all x, x is an electrician if and only if x will take a plane. For all x, x will not take a plane. Can we infer the following from them? Answer yes or no: There is at least one x for which x is an electrician.",no,no,1.0,0.0,1.0,False,True
3051,"Consider the following premises: For all y, if y drives a car, then y is playing tennis. There is at least one y for which y will play tennis. Can we infer the following from them? Answer yes or no: There is at least one y for which y will drive a car.",no,no,1.0,0.0,1.0,False,True
2726,"Consider the following premises: There is at least one x for which x is not an electrician or x is poor. For all x, x is an electrician or x will read a book. Can we infer the following from them? Answer yes or no: For all x, neither x will read a book nor x is poor.",no,no,1.0,0.0,1.0,False,True
3239,"Consider the following premises: If Richard goes running, then Charles is not driving a car. Charles is driving a car. Can we infer the following from them? Answer yes or no: Linda is rich.",no,no,1.0,0.0,1.0,False,True
3251,Consider the following premises: It is cloudy or Elisabeth is curious. It is not cloudy or it is overcast. Can we infer the following from them? Answer yes or no: Neither Elisabeth is curious nor it is overcast.,no,no,0.9999999999797932,2.0206843002113886e-11,0.9999999999797932,False,True
3195,"Consider the following premises: Susan is not a poet. If Joseph were bored, then Susan is a poet. Can we infer the following from them? Answer yes or no: Joseph is bored.",no,no,1.0,0.0,1.0,False,True
3025,Consider the following premises: It is sunny or it is sunny. Can we infer the following from them? Answer yes or no: It is not cold.,no,no,1.0,0.0,1.0,False,True
4978,"Consider the following premises: For all x, x will not drive a car or x will write a letter. For all x, x will drive a car or x will play squash. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x will play squash nor x will write a letter.",no,no,1.0,0.0,1.0,False,True
1712,"Consider the following premises: For all v_3, if v_3 goes running, then v_3 is climbing a mountain. There is at least one v_3 for which if v_3 climbs a mountain, then v_3 is running. Can we infer the following from them? Answer yes or no: There is at least one v_3 for which v_3 will go running.",no,yes,0.6224593312018546,0.6224593312018546,0.3775406687981454,False,False
5099,"Consider the following premises: For all x, x is a soldier and x will play squash. Can we infer the following from them? Answer yes or no: For all x, x is a soldier.",yes,yes,0.9999962733604454,0.9999962733604454,3.726639554602157e-06,False,True
1981,"Consider the following premises: There is at least one x for which x will not take a plane or x is a mechanic. Can we infer the following from them? Answer yes or no: There is at least one x for which if x takes a plane, then x is a mechanic.",yes,yes,0.9999999999981204,0.9999999999981204,1.8795288165355504e-12,False,True
4352,"Consider the following premises: For all x, if x were an electrician, then x is bored. For all x, x is fast or x is an electrician. For all x, if x were fast, then x is bored. Can we infer the following from them? Answer yes or no: There is at least one x for which x is not bored.",no,no,1.0,0.0,1.0,False,True
2326,"Consider the following premises: There is at least one x for which x is happy, or x is a writer and x is rich. Can we infer the following from them? Answer yes or no: There is at least one x for which both x is happy or x is a writer and x is happy or x is rich are true.",yes,yes,0.999999694097641,0.999999694097641,3.0590235908148916e-07,False,True
3485,"Consider the following premises: Elisabeth is a politician. For all u, if u listens to a song, then u is a politician. Can we infer the following from them? Answer yes or no: Elisabeth is listening to a song.",no,no,1.0,0.0,1.0,False,True
2480,"Consider the following premises: There is at least one x for which x will go running and x will go running. Can we infer the following from them? Answer yes or no: For all x, x will not go running.",no,no,1.0,0.0,1.0,False,True
4406,"Consider the following premises: For all u, u is a musician or u is an office clerk. For all u, if u were an office clerk, then u is playing tennis. For all u, if u were a musician, then u is playing tennis. Can we infer the following from them? Answer yes or no: For all u, u is a janitor.",no,no,1.0,0.0,1.0,False,True
1652,"Consider the following premises: For all x, if x were curious, then x is a bartender. There is at least one x for which if x were a bartender, then x is curious. Can we infer the following from them? Answer yes or no: For all x, it is not true that x is a bartender if and only if x is curious.",no,yes,0.9525741301883566,0.9525741301883566,0.047425869811643456,False,False
3877,"Consider the following premises: For all v, if v takes a plane, then v is driving a car. For all v, if v drives a car, then v is taking a plane. Can we infer the following from them? Answer yes or no: For all v, v will drive a car if and only if v will take a plane.",yes,yes,1.0,1.0,0.0,False,True
3028,"Consider the following premises: If it is sunny, then John is a soldier. Can we infer the following from them? Answer yes or no: If John were a soldier, then it is sunny.",no,no,1.0,0.0,1.0,False,True
2000,"Consider the following premises: There is at least one x for which x is not rich or x is a janitor. Can we infer the following from them? Answer yes or no: There is at least one x for which if x were rich, then x is a janitor.",yes,yes,1.0,1.0,0.0,False,True
5196,"Consider the following premises: For all x, if x goes running, then x is a musician. For all x, if x cooks, then x is running. Can we infer the following from them? Answer yes or no: For all x, x will go running.",no,no,1.0,0.0,1.0,False,True
3098,"Consider the following premises: For all x_4, if x_4 makes tea, then x_4 is reading a book. For all x_4, if x_4 makes tea, then x_4 is excited. Can we infer the following from them? Answer yes or no: For all x_4, if x_4 reads a book, then x_4 is excited.",no,no,1.0,0.0,1.0,False,True
3689,"Consider the following premises: For all u, if u were a nurse, then u is listening to a song. For all u, u will listen to a song. Can we infer the following from them? Answer yes or no: For all u, u is a nurse.",no,no,1.0,0.0,1.0,False,True
3766,"Consider the following premises: For all x, x is rich and x will read a book and x will listen to a song. Can we infer the following from them? Answer yes or no: For all x, x is a bartender.",no,no,1.0,0.0,1.0,False,True
2380,"Consider the following premises: There is no w_2 for which w_2 is fast. For all w_2, if w_2 were fast, then w_2 is a scientist. Can we infer the following from them? Answer yes or no: There is no w_2 for which w_2 is a scientist.",no,no,1.0,0.0,1.0,False,True
3594,"Consider the following premises: For all x, x is a server. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is a server nor x is happy.",no,no,0.999999999782756,2.1724399346070676e-10,0.999999999782756,False,True
3127,"Consider the following premises: Sarah is taking a plane. If Sarah takes a plane, then it is cold. Can we infer the following from them? Answer yes or no: It is cold.",yes,yes,0.9999999973534278,0.9999999973534278,2.646572216524353e-09,False,True
2904,"Consider the following premises: There is at least one x for which if x listens to a song, then x is curious. For all x, if x were a taxi driver, then x is listening to a song. Can we infer the following from them? Answer yes or no: There is at least one x for which if x were a taxi driver, then x is curious.",yes,yes,0.9999999999515263,0.9999999999515263,4.847368706035286e-11,False,True
2478,"Consider the following premises: There is at least one w_3 for which w_3 will read a book or w_3 will read a book. Can we infer the following from them? Answer yes or no: For all w_3, w_3 will not read a book.",no,no,1.0,0.0,1.0,False,True
4135,"Consider the following premises: For all x, x will make tea. Can we infer the following from them? Answer yes or no: For all x, x will cook.",no,no,1.0,0.0,1.0,False,True
3950,"Consider the following premises: For all y, y will drive a car if and only if y is an astronaut. Can we infer the following from them? Answer yes or no: There is at least one y for which the claim that if y drives a car, then y is an astronaut and the claim that if y were an astronaut, then y is driving a car cannot both be true.",no,no,1.0,0.0,1.0,False,True
2770,"Consider the following premises: For all z_2, z_2 is an office clerk or z_2 will sleep. There is at least one z_2 for which z_2 is not an office clerk or z_2 will take a plane. Can we infer the following from them? Answer yes or no: There is at least one z_2 for which z_2 will sleep or z_2 will take a plane.",yes,yes,0.9999999999993086,0.9999999999993086,6.914400106935422e-13,False,True
1377,"Consider the following premises: There is at least one x for which x will write a letter. Can we infer the following from them? Answer yes or no: For all x, neither x will write a letter nor x is curious.",no,no,1.0,0.0,1.0,False,True
4681,"Consider the following premises: For all x, x is an astronaut or x is an astronaut. Can we infer the following from them? Answer yes or no: For all x, x is an astronaut.",yes,no,1.0,0.0,1.0,False,False
3171,"Consider the following premises: If Patricia were a mechanic, then it is windy. Patricia is a mechanic. Can we infer the following from them? Answer yes or no: Mary is cooking.",no,no,1.0,0.0,1.0,False,True
4995,"Consider the following premises: For all x, x is poor or x is rich. For all x, x is not poor or x is a writer. Can we infer the following from them? Answer yes or no: There is at least one x for which neither x is rich nor x is a writer.",no,no,1.0,0.0,1.0,False,True
5198,"Consider the following premises: For all x, if x makes tea, then x is working. For all x, if x works, then x is driving a car. Can we infer the following from them? Answer yes or no: For all x, x will work.",no,no,1.0,0.0,1.0,False,True
1062,"Consider the following premises: It is not raining. If it rains, then Joseph is climbing a mountain. Can we infer the following from them? Answer yes or no: Joseph is not climbing a mountain.",no,no,1.0,0.0,1.0,False,True
4017,"Consider the following premises: For all v_2, v_2 will climb a mountain and v_2 will play a game. Can we infer the following from them? Answer yes or no: There is at least one v_2 for which the claim that v_2 will play a game and the claim that v_2 will climb a mountain cannot both be true.",no,no,1.0,0.0,1.0,False,True
1587,"Consider the following premises: For all x, x is not an electrician. There is at least one x for which x is an office clerk if and only if x is an electrician. Can we infer the following from them? Answer yes or no: For all x, x is an office clerk.",no,no,0.9999997617630155,2.3823698451773172e-07,0.9999997617630155,False,True
1663,"Consider the following premises: For all u_1, if u_1 makes tea, then u_1 is a server. There is at least one u_1 for which if u_1 were a server, then u_1 is making tea. Can we infer the following from them? Answer yes or no: For all u_1, it is not true that u_1 is a server if and only if u_1 will make tea.",no,no,0.9241418163225626,0.07585818367743737,0.9241418163225626,False,True
1210,Consider the following premises: Jessica is a nurse or Thomas is working. Jessica is not a nurse. Can we infer the following from them? Answer yes or no: Richard is playing a game.,no,no,1.0,0.0,1.0,False,True
4159,"Consider the following premises: For all x_1, if x_1 goes running, then x_1 is listening to a song. Can we infer the following from them? Answer yes or no: There is at least one x_1 for which neither x_1 will not go running nor x_1 will listen to a song.",no,no,0.9999999123575085,8.76424914819242e-08,0.9999999123575085,False,True
3521,"Consider the following premises: For all x, neither x will play squash nor x will cook. Can we infer the following from them? Answer yes or no: There is at least one x for which the claim that x will not play squash and the claim that x will not cook cannot both be true.",no,no,1.0,0.0,1.0,False,True
1521,"Consider the following premises: There is at least one x for which x is a carpenter or x will make tea or x will go running. Can we infer the following from them? Answer yes or no: For all x, neither x is a carpenter or x will make tea nor x will go running.",no,no,1.0,0.0,1.0,False,True
2637,"Consider the following premises: For all u, u will drink water. There is at least one u for which if u drinks water, then u is excited. Can we infer the following from them? Answer yes or no: There is at least one u for which u is an astronaut.",no,no,1.0,0.0,1.0,False,True
3395,Consider the following premises: It is sunny and William is running. Can we infer the following from them? Answer yes or no: Elisabeth is a server.,no,no,1.0,0.0,1.0,False,True
1352,Consider the following premises: There is at least one y for which the claim that y will read a book and the claim that y is a mechanic cannot both be true. Can we infer the following from them? Answer yes or no: There is at least one y for which y is not bored.,no,no,1.0,0.0,1.0,False,True
3801,"Consider the following premises: For all x, x is not an astronaut. For all x, x is an astronaut if and only if x will drive a car. Can we infer the following from them? Answer yes or no: For all x, x will not drive a car.",yes,yes,1.0,1.0,0.0,False,True
2802,"Consider the following premises: There is at least one v for which v is an electrician and v is a server. Can we infer the following from them? Answer yes or no: For all v, v is not a server.",no,no,1.0,0.0,1.0,False,True
3349,Consider the following premises: Thomas is excited and William is an artist. Can we infer the following from them? Answer yes or no: William is not an artist.,no,no,1.0,0.0,1.0,False,True
4801,"Consider the following premises: For all w_3, w_3 is excited. Can we infer the following from them? Answer yes or no: Sarah is working.",no,no,1.0,0.0,1.0,False,True
2949,"Consider the following premises: For all x, if x goes running, then x is a bartender. There is at least one x for which if x were a police officer, then x is running. Can we infer the following from them? Answer yes or no: There is at least one x for which x is a police officer.",no,no,1.0,0.0,1.0,False,True
3518,"Consider the following premises: For all y, neither y is a cashier nor y is curious. Can we infer the following from them? Answer yes or no: There is at least one y for which the claim that y is not a cashier and the claim that y is not curious cannot both be true.",no,no,1.0,0.0,1.0,False,True
3699,"Consider the following premises: For all x, x will take a plane. For all x, if x works, then x is taking a plane. Can we infer the following from them? Answer yes or no: For all x, x will work.",no,no,1.0,0.0,1.0,False,True
1516,"Consider the following premises: There is at least one z_2 for which z_2 will cook or z_2 is a musician or z_2 is an office clerk. Can we infer the following from them? Answer yes or no: For all z_2, neither z_2 will cook or z_2 is a musician nor z_2 is an office clerk.",no,no,1.0,0.0,1.0,False,True
4147,"Consider the following premises: For all v, v is a poet. Can we infer the following from them? Answer yes or no: For all v, v is a nurse.",no,no,1.0,0.0,1.0,False,True
4533,"Consider the following premises: For all v_1, v_1 is an artist, or v_1 will play a game and v_1 will sleep. Can we infer the following from them? Answer yes or no: For all v_1, both v_1 is an artist or v_1 will play a game and v_1 is an artist or v_1 will sleep are true.",yes,yes,0.9999546021442518,0.9999546021442518,4.539785574814975e-05,False,True
2003,"Consider the following premises: There is at least one v for which if v were rich, then v is a scientist. Can we infer the following from them? Answer yes or no: There is at least one v for which v will not make tea.",no,no,1.0,0.0,1.0,False,True
2459,Consider the following premises: Michael is drinking water. Can we infer the following from them? Answer yes or no: Richard is drinking water.,no,no,1.0,0.0,1.0,False,True
3731,"Consider the following premises: For all x, x will write a letter, and x will climb a mountain and x is a musician. Can we infer the following from them? Answer yes or no: For all x, x will write a letter and x will climb a mountain, and x is a musician.",yes,yes,0.9999991684719105,0.9999991684719105,8.315280894998652e-07,False,True
